order_item_created_at,order_created_at,status,sale_price,cost,brand,category,department,product_name,order_id,order_item_id,user_id,gender,country,state,city
2023-08-28 21:37:31.000000 UTC,2023-08-28 22:51:13.000000 UTC,Complete,48.0,31.055999994277958,IZOD,Sleep & Lounge,Women,Izod Women's Long Sleeve Tee with Striped Flannel Pant Pajama Set,118985,172383,95065,F,France,Pays de la Loire,Angers
2023-08-29 03:59:37.000000 UTC,2023-08-29 07:31:20.000000 UTC,Shipped,9.9899997711181641,4.1858098831088846,Wayfarers,Accessories,Women,80s Wayfarer Party Sunglasses W Mustache W168,50014,72204,39982,F,France,Occitanie,Castries
2023-08-29 11:26:25.000000 UTC,2023-08-29 11:51:26.000000 UTC,Cancelled,14.069999694824221,5.8531198889809843,Allegra K,Blazers & Jackets,Women,Allegra K Lady Rolled Up Sleeve Shawl Collar Front Openning Blazer Beige S,51722,74732,41345,F,France,Île-de-France,Le Plessis-Robinson
2023-08-29 12:01:36.000000 UTC,2023-08-26 13:36:13.000000 UTC,Cancelled,44.9900016784668,24.204620848042069,Ed Garments,Shorts,Women,Ed Garments Women's Microfiber Wrinkle Resistant Short. 8422,108069,156629,86414,F,France,Auvergne-Rhône-Alpes,Caluire-et-Cuire
2023-08-30 22:14:32.000000 UTC,2023-08-28 22:51:13.000000 UTC,Complete,33.0,16.137000001966953,Playtex,Plus,Women,Playtex Women's Secrets Perfect Flex Full Coverage Wire Free,118985,172382,95065,F,France,Pays de la Loire,Angers
2023-08-31 01:03:34.000000 UTC,2023-08-31 04:36:42.000000 UTC,Shipped,34.0,13.123999997973442,Blue Sky Swimwear,Swim,Women,Tie Front Kimono with Crochet Shadow-Swimwear Cover Up,9793,14063,7917,F,France,Provence-Alpes-Côte d'Azur,Aubagne
2023-08-31 14:41:21.000000 UTC,2023-08-29 18:20:23.000000 UTC,Processing,17.989999771118164,11.099829902207553,eVogues Apparel,Leggings,Women,Plus Size Black Slinky Stretchy Calf Legging,112045,162383,89479,F,France,Occitanie,Longages
2023-08-31 15:39:12.000000 UTC,2023-08-31 19:22:50.000000 UTC,Shipped,69.949996948242188,34.205548511859774,Belly Bandit,Maternity,Women,Belly Bandit post pregnancy tummy wrap belly band,15430,22292,12495,F,France,Auvergne-Rhône-Alpes,Reyrieux
2023-08-31 17:47:51.000000 UTC,2023-08-29 18:20:23.000000 UTC,Processing,139.97999572753906,61.311238009767841,Salomon,Outerwear & Coats,Women,Salomon Women's Fast Wing III Jacket,112045,162384,89479,F,France,Occitanie,Longages
2023-08-31 20:09:02.000000 UTC,2023-08-28 22:51:13.000000 UTC,Complete,25.0,16.000000014901161,Angelina Hosiery,Sleep & Lounge,Women,Ladies Cozy Fleece Pajama Set,118985,172380,95065,F,France,Pays de la Loire,Angers
2023-09-01 06:00:38.000000 UTC,2023-09-01 06:01:55.000000 UTC,Cancelled,34.9900016784668,16.900170843547137,MANGO,Pants & Capris,Women,Mango Women's Suit Trousers - Japo7,115911,167951,92665,F,France,Centre-Val de Loire,Bourges
2023-09-02 07:44:57.000000 UTC,2023-08-31 07:36:57.000000 UTC,Shipped,48.0,25.007999986410141,Wacoal,Intimates,Women,Wacoal Women's Petites Lace Front Contour Pushup Bra #75627,32613,47194,26213,F,France,Bretagne,Allaire
2023-09-03 04:34:30.000000 UTC,2023-08-31 07:36:57.000000 UTC,Shipped,26.079999923706051,14.839520008664133,Joie,Leggings,Women,Joie Women's Dream Terry Sweat Pant,32613,47195,26213,F,France,Bretagne,Allaire
2023-09-03 04:47:00.000000 UTC,2023-08-31 07:36:57.000000 UTC,Shipped,23.979999542236328,13.428799711492658,Hot Topic,Jeans,Women,Royal Bones Rose Lace Split Leg Skinny Jeans,32613,47196,26213,F,France,Bretagne,Allaire
2023-09-03 05:02:07.000000 UTC,2023-08-31 07:36:57.000000 UTC,Shipped,69.9800033569336,43.107682225331374,Suit Studio,Suits,Women,Suit Studio Blue Oasis Skirt Suit,32613,47197,26213,F,France,Bretagne,Allaire
2023-09-03 07:38:31.000000 UTC,2023-09-03 10:58:15.000000 UTC,Complete,148.0,63.936000004410737,Ella Moss,Sweaters,Women,Ella moss Women's Julia Open Weave Sweater,112294,162763,89692,F,France,Auvergne-Rhône-Alpes,Chamalières
2023-09-06 02:34:05.000000 UTC,2023-09-05 04:26:30.000000 UTC,Shipped,10.760000228881836,6.2300401115185018,Allegra K,Tops & Tees,Women,Allegra K Woman Sheer Long Sleeve Doll Collar Blouse Shirt Red M,103111,149512,82445,F,France,Bretagne,Arzano
2023-09-06 04:14:50.000000 UTC,2023-09-05 04:26:30.000000 UTC,Shipped,39.950000762939446,21.73280040551424,Laura,Intimates,Women,3-Piece Matching Set Laura High Quality Lace Bra Thong & Bikini #SL000063 Made in Colombia,103111,149511,82445,F,France,Bretagne,Arzano
2023-09-07 06:01:13.000000 UTC,2023-09-06 05:58:58.000000 UTC,Shipped,39.0,18.75900002382696,Lipo in a Box,Intimates,Women,AMY Go2 Bra by Lipo in a Box 4 Colors 32C to 40DDD,107120,155263,85643,F,France,Hauts-de-France,Essômes-sur-Marne
2023-09-07 12:48:30.000000 UTC,2023-09-06 15:28:28.000000 UTC,Shipped,24.989999771118164,11.5953599092526,Lucky Brand,Fashion Hoodies & Sweatshirts,Women,Lucky Brand Belted Hoody,68317,98992,54609,F,France,Grand Est,Troyes
2023-09-07 14:31:37.000000 UTC,2023-09-06 15:23:03.000000 UTC,Shipped,49.9900016784668,20.195960636385681,Funfash,Dresses,Women,FUNFASH SMOKEY BLUE 3/4 SLEEVES WRAP COCKTAIL CRUISE DRESS Plus Size 1X XL 16 Womens New Made in USA,42227,60969,33897,F,France,Île-de-France,Goussainville
2023-09-08 01:08:50.000000 UTC,2023-09-06 03:16:44.000000 UTC,Cancelled,80.0,34.400000125169754,Luli Fama,Swim,Women,Luli Fama Cosita Buena Halter Top,49521,71501,39589,F,France,Normandie,Le Havre
2023-09-08 12:18:50.000000 UTC,2023-09-06 15:23:03.000000 UTC,Shipped,92.0,39.468000128865242,Panache,Swim,Women,Ava Plunge One-Piece Swimsuit,42227,60968,33897,F,France,Île-de-France,Goussainville
2023-09-08 13:03:56.000000 UTC,2023-09-08 13:04:35.000000 UTC,Shipped,63.75,26.456250061746687,Maternal America,Maternity,Women,Maternal America Women's Maternity Over Belly Mini Skirt,59,75,45,F,France,Auvergne-Rhône-Alpes,Saint-Étienne
2023-09-08 20:29:02.000000 UTC,2023-09-08 20:40:48.000000 UTC,Shipped,78.0,40.9499999564141,Democracy,Pants & Capris,Women,Democracy Women's Elastic Waist Rayon Velvet Pant,47351,68377,37898,F,France,Île-de-France,Gennevilliers
2023-09-09 08:01:35.000000 UTC,2023-09-09 08:17:24.000000 UTC,Shipped,59.9900016784668,32.1546408625605,Blue Banana,Pants & Capris,Women,Blue Banana - Skinny Combat Cargo Stretchy Pants,801,1154,656,F,France,Bretagne,Plouguin
2023-09-09 08:19:31.000000 UTC,2023-09-08 11:53:13.000000 UTC,Shipped,39.9900016784668,22.514370911010648,Tru-Spec,Pants & Capris,Women,Tru-Spec Women's 100% Cotton 24-7 Series Pants,40524,58520,32556,F,France,Grand Est,Lingolsheim
2023-09-10 00:00:34.000000 UTC,2023-09-06 03:16:44.000000 UTC,Cancelled,20.0,7.239999994635582,Betsey Johnson,Socks & Hosiery,Women,Betsey Johnson Women's 2 Pack Jammin' Jungle Crews Gift Box,49521,71500,39589,F,France,Normandie,Le Havre
2023-09-10 03:09:05.000000 UTC,2023-09-06 05:58:58.000000 UTC,Shipped,158.75999450683594,66.679197681042552,Ali Ro,Dresses,Women,Ali Ro Women's Short Sleeve Sequin Dress,107120,155264,85643,F,France,Hauts-de-France,Essômes-sur-Marne
2023-09-10 14:04:57.000000 UTC,2023-09-06 15:28:28.000000 UTC,Shipped,98.0,51.057999972254038,Cosabella,Intimates,Women,Cosabella Women's Giulietta Babydoll Underwear,68317,98993,54609,F,France,Grand Est,Troyes
2023-09-11 03:54:03.000000 UTC,2023-09-11 06:46:16.000000 UTC,Shipped,40.9900016784668,23.733210891817656,Besame,Intimates,Women,Besame High Quality Black Bra Thong SET #SL3396-4396 Made in Colombia,12298,17702,9993,F,France,Bretagne,Kervignac
2023-09-11 08:04:46.000000 UTC,2023-09-08 11:53:13.000000 UTC,Shipped,39.9900016784668,15.716070591407192,Woman Within,Skirts,Women,Woman Within Plus Size Jean stretch bootcut 5-pocket styling,40524,58521,32556,F,France,Grand Est,Lingolsheim
2023-09-11 13:10:08.000000 UTC,2023-09-08 13:04:35.000000 UTC,Shipped,102.0,49.673999972641461,7 For All Mankind,Shorts,Women,7 for All Mankind Roll up Shorts in Washed Pure Indigo,59,74,45,F,France,Auvergne-Rhône-Alpes,Saint-Étienne
2023-09-11 16:07:35.000000 UTC,2023-09-11 18:55:04.000000 UTC,Processing,8.5,4.9045000122860083,FineBrandShop,Leggings,Women,Charcoal Fleece Seamless Leggings Full Length,90087,130586,71954,F,France,Normandie,Lillebonne
2023-09-13 09:46:59.000000 UTC,2023-09-13 10:11:51.000000 UTC,Cancelled,15.0,8.5199999995529652,Disney,Sleep & Lounge,Women,Disney Drawstring Lounge Pants Tinker Bell Sassy Tinkerbell Tink Black Pajama,34406,49741,27650,F,France,Nouvelle-Aquitaine,Itxassou
2023-09-13 21:41:10.000000 UTC,2023-09-13 23:47:17.000000 UTC,Shipped,12.729999542236328,6.6450597595298291,Jenni,Shorts,Women,Jenni Juniors Casual Shorts,72958,105705,58289,F,France,Île-de-France,Paris
2023-09-15 13:46:02.000000 UTC,2023-09-12 14:36:57.000000 UTC,Shipped,15.899999618530272,10.11239975643754,Rene Rofe,Sleep & Lounge,Women,Rene Rofe Flannel Floral Dusters,13658,19700,11060,F,France,Nouvelle-Aquitaine,Gradignan
2023-09-15 16:09:24.000000 UTC,2023-09-15 16:19:39.000000 UTC,Shipped,101.0,58.883000057190657,Softies by Paddi Murphy,Sleep & Lounge,Women,Softies Cloud Fleece 52 Blue Sweetheart Drop Needle Zip Front Robe,117514,170236,93899,F,France,Occitanie,Béziers
2023-09-15 17:17:52.000000 UTC,2023-09-15 20:57:14.000000 UTC,Shipped,17.850000381469727,6.6402001663774257,SmartWool,Active,Women,Smartwool Women's Chinchero Socks,95776,138827,76679,F,France,Auvergne-Rhône-Alpes,Roche
2023-09-15 20:10:44.000000 UTC,2023-09-15 22:05:38.000000 UTC,Processing,107.15000152587892,45.003000632885843,Eliza J,Dresses,Women,Eliza J Women's Boat Neck Cap Sleeve Long Dress with Beaded Patch and Cascade Ruffle,110682,160433,88443,F,France,Grand Est,Thionville
2023-09-16 13:32:15.000000 UTC,2023-09-12 14:36:57.000000 UTC,Shipped,118.98999786376952,49.2618592113474,Via Spiga,Outerwear & Coats,Women,Via Spiga Women's Napoli Luxurious Fox Fur Trimmed Hooded Down Jacket,13658,19701,11060,F,France,Nouvelle-Aquitaine,Gradignan
2023-09-16 23:29:56.000000 UTC,2023-09-16 03:06:35.000000 UTC,Shipped,140.0,59.779999889433377,Via Spiga,Outerwear & Coats,Women,Via Spiga Women's Chic Down-Filled Jacket,21881,31546,17646,F,France,Nouvelle-Aquitaine,La Rochefoucauld-en-Angoumois
2023-09-17 14:41:06.000000 UTC,2023-09-17 15:35:24.000000 UTC,Shipped,32.0,17.887999951839447,SEX NIGHT,Intimates,Women,Long Sleeve Sleepwear-Black,106876,154907,85442,F,France,Nouvelle-Aquitaine,Marmande
2023-09-17 15:38:51.000000 UTC,2023-09-15 17:16:20.000000 UTC,Processing,89.779998779296861,41.747699335380645,Mod-O-Doc,Sweaters,Women,Mod-O-Doc Women's Shawl Collar Pocket Cardigan,40923,59099,32866,F,France,Provence-Alpes-Côte d'Azur,Antibes
2023-09-17 16:16:20.000000 UTC,2023-09-15 17:16:20.000000 UTC,Processing,22.930000305175781,8.1630800799411531,Darn Tough,Socks & Hosiery,Women,Men's Darn Tough Vermont Small Stripe Crew Light Socks,40923,59097,32866,F,France,Provence-Alpes-Côte d'Azur,Antibes
2023-09-18 02:48:38.000000 UTC,2023-09-18 05:18:02.000000 UTC,Cancelled,39.5,18.249000048264861,Ripe Maternity,Maternity,Women,Ripe Maternity Women's Maternity Classic Twill Short,29280,42372,23584,F,France,Auvergne-Rhône-Alpes,Villeurbanne
2023-09-18 05:24:40.000000 UTC,2023-09-18 06:03:55.000000 UTC,Shipped,23.0,12.672999978065492,VIVILLI,Intimates,Women,VIVILLI Sexy Transparent Babydoll Set-Black,2646,3789,2130,F,France,Nouvelle-Aquitaine,Brive-la-Gaillarde
2023-09-18 10:55:06.000000 UTC,2023-09-18 14:42:56.000000 UTC,Shipped,58.0,32.827999979257584,Shadowline,Sleep & Lounge,Women,Shadowline Silhouette 54 Coat (71737),32665,47275,26258,F,France,Pays de la Loire,Rives-de-l'Yon
2023-09-18 16:34:04.000000 UTC,2023-09-15 17:16:20.000000 UTC,Processing,10.0,5.0699999928474426,Pettipant,Intimates,Women,Ivory Underwear Pettipants Nylon Culotte Bloomers Half Slips Shorts Nylon Lace Knickers Panties,40923,59100,32866,F,France,Provence-Alpes-Côte d'Azur,Antibes
2023-09-19 01:11:56.000000 UTC,2023-09-16 03:06:35.000000 UTC,Shipped,26.0,14.975999984890224,Assets,Intimates,Women,Assets by Sara Blakely Cool Control Mid Thigh Shaper (1165),21881,31547,17646,F,France,Nouvelle-Aquitaine,La Rochefoucauld-en-Angoumois
2023-09-19 15:20:02.000000 UTC,2023-09-15 17:16:20.000000 UTC,Processing,22.989999771118164,12.552539834263772,Maple Clothing,Tops & Tees,Women,Indian Tunic Top Womens / Kurti Printed Blouse India Clothing,40923,59098,32866,F,France,Provence-Alpes-Côte d'Azur,Antibes
2023-09-22 05:17:51.000000 UTC,2023-09-18 05:18:02.000000 UTC,Cancelled,75.0,44.250000128522522,Ibex,Sleep & Lounge,Women,Ibex Women's Woolies Bottom,29280,42371,23584,F,France,Auvergne-Rhône-Alpes,Villeurbanne
2023-09-22 23:22:08.000000 UTC,2023-09-23 01:28:32.000000 UTC,Shipped,68.6500015258789,25.125900329327575,Sutton Studio,Skirts,Women,Sutton Studio Wool Blend Skirt,72957,105704,58289,F,France,Île-de-France,Paris
2023-09-23 04:36:56.000000 UTC,2023-09-23 06:16:54.000000 UTC,Processing,40.130001068115234,22.833970613139421,Georgie,Pants & Capris,Women,Georgie Women's Judy High Rise Pant,120512,174614,96304,F,France,Île-de-France,Louvres
2023-09-23 06:45:55.000000 UTC,2023-09-23 08:16:30.000000 UTC,Complete,168.97999572753906,67.254038621864311,OURSURE.COM,Maternity,Women,Radiation Protection Maternity Clothes RadiProtect Silver Camisole Top 100% Silver-Nylon Fabric Dress Code:8900617,32191,46580,25865,F,France,Bourgogne-Franche-Comté,Demigny
2023-09-23 18:54:37.000000 UTC,2023-09-23 20:54:26.000000 UTC,Processing,24.0,12.527999974787235,VIVILLI,Intimates,Women,VIVILLI Sexy Lace Babydoll Set-Red,40616,58655,32626,F,France,Auvergne-Rhône-Alpes,Genas
2023-09-24 09:36:25.000000 UTC,2023-09-24 10:49:36.000000 UTC,Cancelled,45.9900016784668,24.512670864983384,LOTUSTRADERS,Jumpsuits & Rompers,Women,TAUPE JUMPSUIT LACING POCKETS LAGENLOOK - FITS (ONE SIZE) - L 1X 2X -T592S LOTUSTRADERS,71840,104135,57406,F,France,Île-de-France,Paris
2023-09-24 17:58:48.000000 UTC,2023-09-23 20:54:26.000000 UTC,Processing,36.9900016784668,19.123830833042117,Levi's,Jeans,Women,Levi's 512 Misses Petite Perfectly Slimming Straight Leg Jean with Tummy-Slimming Panel,40616,58656,32626,F,France,Auvergne-Rhône-Alpes,Genas
2023-09-25 04:54:54.000000 UTC,2023-09-25 06:32:31.000000 UTC,Processing,99.0,48.905999902635806,Miss Me,Jeans,Women,Miss Me JEANS - PARADISE BORDER BOOT LADIES WOVEN PANTS,67302,97488,53804,F,France,Pays de la Loire,Avrillé
2023-09-26 09:39:30.000000 UTC,2023-09-24 10:49:36.000000 UTC,Cancelled,53.979999542236328,26.828059846493005,Nike,Fashion Hoodies & Sweatshirts,Women,Nike Women's Classic Full Zip Hoodie Sweatshirt-Purple,71840,104134,57406,F,France,Île-de-France,Paris
2023-09-26 21:14:48.000000 UTC,2023-09-27 00:19:27.000000 UTC,Complete,60.0,25.200000107288361,Prego,Maternity,Women,Prego Maternity Solid Trimkini in olive,45229,65318,36256,F,France,Île-de-France,Nanterre
2023-09-27 00:39:08.000000 UTC,2023-09-27 01:27:20.000000 UTC,Returned,19.989999771118164,9.9150398733681442,Curve Appeal,Sweaters,Women,Curve Appeal Cowl Neck Belted Cap Sleeve Sweater,106966,155046,85517,F,France,Centre-Val de Loire,Orléans
2023-09-27 19:08:24.000000 UTC,2023-09-27 22:11:19.000000 UTC,Shipped,15.0,7.3349999729543924,Wacoal,Intimates,Women,Wacoal Women's B-Smooth Hi Cut Brief,93660,135730,74919,F,France,Pays de la Loire,Château-Thébaud
2023-09-29 06:33:17.000000 UTC,2023-09-29 06:35:38.000000 UTC,Cancelled,131.94000244140625,53.039880828092691,Nicole Miller,Outerwear & Coats,Women,Nicole Miller Women's Puffer Jacket with Grosgrain Trim,44378,64076,35580,F,France,Bretagne,Saint-Malo
2023-09-29 22:32:48.000000 UTC,2023-09-29 22:48:52.000000 UTC,Complete,46.9900016784668,27.818081002054807,Vocal,Tops & Tees,Women,Vocal Sexy Purple Mineral Wash Lace Stones Tattoo Tunic T-shirt Misses,114738,166276,91714,F,France,Occitanie,Plaisance-du-Touch
2023-09-30 00:08:54.000000 UTC,2023-09-29 01:44:58.000000 UTC,Cancelled,69.989997863769531,32.685329014895558,True Religion,Shorts,Women,True Religion Women's Jenna Cargo Short,9789,14058,7915,F,France,Occitanie,Perpignan
2023-10-01 14:28:04.000000 UTC,2023-10-01 17:30:48.000000 UTC,Shipped,14.0,5.44599997997284,Steve Madden,Accessories,Women,Steve Madden Legwear Women's Lurex Rib Leg Warmer,96893,140428,77582,F,France,Provence-Alpes-Côte d'Azur,Mazaugues
2023-10-01 22:13:57.000000 UTC,2023-10-02 01:26:49.000000 UTC,Complete,150.0,78.599999751895666,Not Your Daughter's Jeans,Jeans,Women,Not Your Daughter's Jeans Women's Sheri Skinny Jean,119985,173823,95882,F,France,Occitanie,Mialet
2023-10-01 23:23:14.000000 UTC,2023-10-02 01:18:10.000000 UTC,Complete,39.9900016784668,17.475630767456146,Rival,Fashion Hoodies & Sweatshirts,Women,Rival Traditional French Terry Sleeveless Hoody,16531,23873,13354,F,France,Île-de-France,Paris
2023-10-02 00:23:54.000000 UTC,2023-10-02 01:18:10.000000 UTC,Complete,46.049999237060554,22.103999568600209,Kensie,Sweaters,Women,Kensie Women's Tissue Knit Sweater,16531,23875,13354,F,France,Île-de-France,Paris
2023-10-02 20:52:17.000000 UTC,2023-10-03 00:15:07.000000 UTC,Shipped,37.9900016784668,16.449670663373468,Michael Stars,Accessories,Women,Michael Stars Women's Crepe Scarf,26385,38110,21281,F,France,Nouvelle-Aquitaine,Périgueux
2023-10-02 23:06:55.000000 UTC,2023-10-02 01:18:10.000000 UTC,Complete,69.989997863769531,26.316239371207761,MANGO,Blazers & Jackets,Women,Mango Women's Contrast Piping BouclÃ© Coat - Yaki,16531,23872,13354,F,France,Île-de-France,Paris
2023-10-02 23:33:56.000000 UTC,2023-09-29 01:44:58.000000 UTC,Cancelled,60.0,27.240000106394287,Olian,Maternity,Women,Olian Women's Maternity Lauren Babydoll,9789,14059,7915,F,France,Occitanie,Perpignan
2023-10-03 09:34:04.000000 UTC,2023-10-03 10:22:18.000000 UTC,Shipped,15.600000381469728,6.8640001597106455,Allegra K,Dresses,Women,Allegra K Women Scoop Neck Long Sleeve Bar Striped Dress Black Red White XS,57142,82633,45731,F,France,Île-de-France,Nanterre
2023-10-03 11:15:16.000000 UTC,2023-10-03 11:37:52.000000 UTC,Processing,23.0,12.373999993316827,SEX NIGHT,Intimates,Women,Lace Transparent Babydoll Set-Black,95788,138846,76692,F,France,Bretagne,Campénéac
2023-10-04 13:13:17.000000 UTC,2023-10-04 16:09:52.000000 UTC,Shipped,28.739999771118164,15.548339855190218,Patty,Tops & Tees,Women,Patty Women Diagonal One Shoulder with Neck Warmer Tops,46764,67562,37426,F,France,Grand Est,Commercy
2023-10-05 13:40:06.000000 UTC,2023-10-05 17:15:31.000000 UTC,Shipped,125.0,61.499999836087227,Sofie,Sweaters,Women,Sofie Women's 100% Cashmere Long-Sleeve Open-Front Cardigan,109192,158241,87278,F,France,Île-de-France,Meaux
2023-10-05 15:21:36.000000 UTC,2023-10-01 18:40:26.000000 UTC,Shipped,82.0,33.948000142350793,Luli Fama,Swim,Women,Luli Fama Sweet Seduction Tie Side Brazilian Bottom,51698,74698,41325,F,France,Nouvelle-Aquitaine,Saint-Médard-d'Aunis
2023-10-05 17:54:51.000000 UTC,2023-10-01 18:40:26.000000 UTC,Shipped,65.0,26.454999856650829,Volcom,Outerwear & Coats,Women,Volcom Juniors Enemy Lines Windbreaker Jacket,51698,74697,41325,F,France,Nouvelle-Aquitaine,Saint-Médard-d'Aunis
2023-10-05 20:23:38.000000 UTC,2023-10-05 23:32:51.000000 UTC,Shipped,138.99000549316406,63.518432436851491,Jessica Howard,Dresses,Women,Jessica Howard Women's Plus Size 2 Piece 3/4 Sleeve Bolero Jacket Dress,44606,64413,35766,F,France,Île-de-France,Le Raincy
2023-10-05 22:56:01.000000 UTC,2023-10-02 01:18:10.000000 UTC,Complete,7.0,3.3389999996870761,Carhartt,Plus,Women,Carhartt Men's Acrylic Knit Hat,16531,23874,13354,F,France,Île-de-France,Paris
2023-10-06 07:42:06.000000 UTC,2023-10-06 07:43:17.000000 UTC,Complete,72.0,28.584000125527385,JAG,Swim,Women,JAG Women's Swimwear Mesh Attack No Worries Tankini Top,28555,41321,23016,F,France,Île-de-France,Goussainville
2023-10-08 00:23:34.000000 UTC,2023-10-08 02:26:00.000000 UTC,Shipped,50.0,26.199999963864684,Assets,Intimates,Women,Assets by Sara Blakely Standout Slimmers Tank Slip (1649),97634,141560,78128,F,France,Bretagne,Bain-de-Bretagne
2023-10-08 06:41:18.000000 UTC,2023-10-08 06:47:31.000000 UTC,Cancelled,102.0,49.673999972641461,7 For All Mankind,Shorts,Women,7 for All Mankind Roll up Shorts in Washed Pure Indigo,82637,119773,66061,F,France,Occitanie,Caixas
2023-10-09 03:44:10.000000 UTC,2023-10-09 07:16:34.000000 UTC,Shipped,14.0,6.13199996203184,K. Bell,Socks & Hosiery,Women,K. Bell Socks Women's Two Pack Knee High Gift Pack,23489,33897,18940,F,France,Île-de-France,Paris
2023-10-09 07:32:43.000000 UTC,2023-10-09 07:12:52.000000 UTC,Returned,99.989997863769517,49.495049046863606,Jessica Howard,Dresses,Women,Jessica Howard Women's Sleeveless Surplus Bodice Dress,21701,31272,17503,F,France,Pays de la Loire,Roézé-sur-Sarthe
2023-10-09 17:28:01.000000 UTC,2023-10-09 17:29:57.000000 UTC,Shipped,159.0,90.1529999691993,7 For All Mankind,Jeans,Women,7 For All Mankind Women's Skinny Crop And Roll Jean in Clean White,18702,27024,15130,F,France,Île-de-France,Vémars
2023-10-10 01:04:26.000000 UTC,2023-10-10 03:06:40.000000 UTC,Shipped,26.0,15.599999941885471,American Apparel,Tops & Tees,Women,American Apparel Cotton Spandex Jersey Tank Thong,103902,150659,83045,F,France,Bretagne,Saint-Jacques-de-la-Lande
2023-10-10 04:12:58.000000 UTC,2023-10-09 07:12:52.000000 UTC,Returned,29.989999771118164,14.635119885177463,Khakis & Co,Pants & Capris,Women,Khakis & Co Convertible Pant - Sand Size 8,21701,31271,17503,F,France,Pays de la Loire,Roézé-sur-Sarthe
2023-10-10 18:11:29.000000 UTC,2023-10-10 19:16:02.000000 UTC,Shipped,14.0,5.44599997997284,Steve Madden,Accessories,Women,Steve Madden Legwear Women's Lurex Rib Leg Warmer,100689,146037,80506,F,France,Auvergne-Rhône-Alpes,Saint-Antoine-l'Abbaye
2023-10-11 03:22:01.000000 UTC,2023-10-11 05:13:24.000000 UTC,Returned,33.9900016784668,19.204350993917885,Ice,Suits,Women,ICE (2359) lined chelsea beaded pencil skirt black sizes 8-18,115318,167109,92175,F,France,Île-de-France,Thiais
2023-10-11 04:07:47.000000 UTC,2023-10-09 07:12:52.000000 UTC,Returned,169.99000549316406,66.806071868779426,Oakley,Accessories,Women,Oakley Women's Liv Iridium Sunglasses,21701,31269,17503,F,France,Pays de la Loire,Roézé-sur-Sarthe
2023-10-12 05:17:05.000000 UTC,2023-10-09 07:12:52.000000 UTC,Returned,61.0,30.194999950006604,Nearly Me,Intimates,Women,Nearly Me Triangle Foam Breast Forms (17-036),21701,31270,17503,F,France,Pays de la Loire,Roézé-sur-Sarthe
2023-10-12 08:56:02.000000 UTC,2023-10-11 11:59:45.000000 UTC,Complete,34.950000762939453,17.090550375160575,2b by bebe,Dresses,Women,2B Double Peplum Metallic Dress,109426,158589,87446,F,France,Occitanie,Lunel
2023-10-13 03:56:39.000000 UTC,2023-10-13 07:16:50.000000 UTC,Shipped,30.989999771118164,18.222119850640297,Patty,Tops & Tees,Women,Patty Women Boat Neck/One Shoulder Drawstring Short Sleeve Banded Causal Blouse Top,111196,161155,88816,F,France,Centre-Val de Loire,Berchères-Saint-Germain
2023-10-13 05:24:37.000000 UTC,2023-10-13 06:34:11.000000 UTC,Complete,9.9899997711181641,3.5464498859971769,Alki'i,Accessories,Women,Alki'i Braided Neon Aviator warm beanie snowboarding winter snow hats -4 colors,6843,9842,5515,F,France,Grand Est,Épinal
2023-10-13 10:22:54.000000 UTC,2023-10-11 11:59:45.000000 UTC,Complete,42.0,17.640000075101852,Blue Sky Swimwear,Swim,Women,Energy: Modern Bottom (All styles sold as separates; Bottom Only),109426,158590,87446,F,France,Occitanie,Lunel
2023-10-13 16:32:50.000000 UTC,2023-10-12 17:15:57.000000 UTC,Cancelled,15.279999732971191,7.80807986263752,Hanes,Intimates,Women,Hanes Women's Cotton String Bikini Assorted,13141,18942,10669,F,France,Provence-Alpes-Côte d'Azur,Six-Fours-les-Plages
2023-10-14 11:32:23.000000 UTC,2023-10-11 11:59:45.000000 UTC,Complete,16.989999771118164,9.8372098976047333,Ice,Suits,Women,ICE (2356) towie stretch pencil skirt olympic red 4-16,109426,158588,87446,F,France,Occitanie,Lunel
2023-10-14 14:24:47.000000 UTC,2023-10-12 17:15:57.000000 UTC,Cancelled,25.0,10.750000039115548,Three Seasons Maternity,Maternity,Women,Three Seasons Maternity Women's Long Sleeve Solid Wide Body Turtle Neck,13141,18943,10669,F,France,Provence-Alpes-Côte d'Azur,Six-Fours-les-Plages
2023-10-15 01:34:42.000000 UTC,2023-10-15 04:06:33.000000 UTC,Cancelled,130.0,60.970000065863125,Mountain Hardwear,Active,Women,Mountain Hardwear Women's Pyxis Hoody,67634,97993,54065,F,France,Île-de-France,Le Perreux-sur-Marne
2023-10-15 01:41:40.000000 UTC,2023-10-15 04:24:48.000000 UTC,Complete,69.860000610351562,33.742380490506889,PEZ Candy,Maternity,Women,PEZ D'OR Women's Maternity Bathing Beauty Maillot - Love Boat,52601,76001,42078,F,France,Bretagne,Plumergat
2023-10-15 03:20:26.000000 UTC,2023-10-15 05:22:20.000000 UTC,Shipped,49.9900016784668,28.844230854504254,Underworks,Intimates,Women,Underworks Padded Rear and Hips Lift Brief,76214,110388,60882,F,France,Occitanie,Saint-Guilhem-le-Désert
2023-10-15 11:00:11.000000 UTC,2023-10-11 11:59:45.000000 UTC,Complete,19.950000762939453,7.6807502706926307,Hats,Accessories,Women,Hats with Heart 3-seam Chemo Turban,109426,158591,87446,F,France,Occitanie,Lunel
